Date	Source	Target	CAMEOCode	NumEvents	NumArts	QuadClass	Goldstein	SourceGeoType	SourceGeoLat	SourceGeoLong	TargetGeoType	TargetGeoLat	TargetGeoLong	ActionGeoType	ActionGeoLat	ActionGeoLong
19790101	USAJUD	KOR	120	1	6	3	-4	1	37	127.5	1	37	127.5	1	37	127.5
19790101	USAJUD	MCOELI	046	1	2	1	7	1	37	127.5	1	37	127.5	1	37	127.5
19790101	USAJUD	USA	046	1	2	1	7	3	40.3978	-105.075	3	40.3978	-105.075	3	40.3978	-105.075
19790101	USAJUD	USAGOV	120	1	3	3	-4	3	40.3978	-105.075	3	40.3978	-105.075	3	40.3978	-105.075
19790101	USA	LEG	043	2	4	1	2.8	2	37.768	-78.2057	2	37.768	-78.2057	2	37.768	-78.2057
19790101	USA	MED	130	1	9	3	-4.4	2	37.768	-78.2057	3	34.0522	-118.244	2	37.768	-78.2057
19790101	USA	MIL	014	1	2	1	0	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790101	USA	MIL	072	1	2	2	8.3	2	42.1497	-74.9384	3	38.8951	-77.0364	3	38.8951	-77.0364
19790101	USAPRIJUD	USA	080	1	4	2	5	2	42.1497	-74.9384	3	38.8951	-77.0364	3	38.8951	-77.0364
19790101	USA	SGP	060	2	9	2	6	1	38	-97	1	1.3667	103.8	1	38	-97
19790101	USA	USAJUD	010	1	2	1	0	1	38	-97	1	1.3667	103.8	1	1.3667	103.8
19790101	USA	USAJUD	046	1	2	1	7	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790101	USA	USAMIL	010	2	8	1	0	3	38.8951	-77.0364						
19790101	USA	UZB	040	1	1	1	1	3	38.8951	-77.0364				3	38.8951	-77.0364
19790101	UZB	RUS	040	2	3	1	1	1	38	-97	1	38	-97	1	38	-97
19790101	UZB	USA	040	1	1	1	1	4	41.3167	69.25	1	38	-97	4	41.3167	69.25
19790101	VATGOV	ARGGOVMIL	072	1	5	2	8.3	4	41.3167	69.25	1	38	-97	4	41.3167	69.25
19790101	VATGOV	ARGGOVMIL	172	1	5	4	-5	1	-34	-64	1	-34	-64	1	-34	-64
19790101	VATGOV	CHL	072	2	5	2	8.3	1	-34	-64	1	-34	-64	1	-34	-64
19790101	VATGOV	CHL	172	2	5	4	-5	1	-34	-64	1	-34	-64	1	-34	-64
19790101	VNM	CHN	046	1	1	1	7	1	-34	-64	1	-30	-71	1	-34	-64
19790101	VNM	CHN	141	2	4	3	-6.5	4	21.0833	106.5	4	21.0833	106.5	4	21.0833	106.5
19790101	VNM	CHN	190	1	1	4	-10	4	26.5768	117.742	4	26.5768	117.742	4	26.5768	117.742
19790101	VNM	CHNGOV	141	1	4	3	-6.5	4	21.0833	106.5	4	26.5768	117.742	4	21.0833	106.5
19790101	VNMGOV	CHNGOV	141	1	2	3	-6.5	4	26.5768	117.742	4	26.5768	117.742	4	26.5768	117.742
19790101	VNMGOV	VNM	072	1	2	2	8.3	4	26.5768	117.742	4	26.5768	117.742	4	26.5768	117.742
19790101	VNM	KHM	042	3	10	1	1.9	4	10.25	105.917	4	13.7394	106.987	4	10.25	105.917
19790101	VNM	KHM	111	1	4	3	-2	4	10.25	105.917	4	13.7394	106.987	4	13.7394	106.987
19790101	VNM	KHM	190	1	2	4	-10	4	10.25	105.917	4	11.55	104.917	4	11.55	104.917
19790101	VNM	KHMGOV	111	1	3	3	-2	4	11.9118	105.658	4	11.9118	105.658	4	11.9118	105.658
19790101	VNMMED	KHMGOV	111	1	2	3	-2	4	10.25	105.917	4	11.55	104.917	4	11.55	104.917
19790101	VNM	VNMGOV	086	1	2	2	9	4	10.25	105.917	4	11.55	104.917	4	11.55	104.917
19790101	ZMB	LEG	044	2	19	1	2.5	1	-22	17	1	-22	17	1	-22	17
19790101	ZMB	LEG	110	2	19	3	-2	4	-14.4432	28.4517	4	-14.4432	28.4517	4	-14.4432	28.4517
19790101	ZMB	NAM	013	2	19	1	0.4	4	-14.4432	28.4517	1	-22	17	4	-14.4432	28.4517
19790101	ZWE	EUR	020	1	1	1	3	4	-14.4432	28.4517	1	-22	17	4	-14.4432	28.4517
19790102	AFR	GBR	043	3	6	1	2.8	4	-22.6523	30.0466	1	54	-2	4	-22.6523	30.0466
19790102	AFR	GOV	040	2	8	1	1	4	29.9667	31.25	1	1	32	1	1	32
19790102	AFR	TZA	042	1	4	1	1.9	1	1	32	1	1	32	1	1	32
19790102	AFR	UGAGOV	040	1	2	1	1	5	-2	31.5	5	-2	31.5	5	-2	31.5
19790102	ARE	EGY	042	1	8	1	1.9	1	1	32	1	1	32	1	1	32
19790102	ARE	MIL	042	3	10	1	1.9	4	30.05	31.25	4	30.05	31.25	4	30.05	31.25
19790102	AUS	NGOHLHIRC	073	1	10	2	7.4	4	24.4667	54.3667	4	30.05	31.25	4	30.05	31.25
19790102	BGR	ESP	043	1	7	1	2.8	1	-27	133	1	-5	120	1	-5	120
19790102	BHR	MED	036	1	10	1	4	1	43	25	1	40	-4	1	43	25
19790102	BUS	CVL	100	2	10	3	-5	4	28.6411	111.779	4	28.6411	111.779	4	28.6411	111.779
19790102	BUS	FRA	042	1	4	1	1.9	1	36	138	1	36	138	1	36	138
19790102	BUS	GOV	120	2	4	3	-4	4	11	107	4	26.3289	111.233	4	26.3289	111.233
19790102	BUS	LAB	010	1	9	1	0	4	45.6333	5.73333	4	26.3289	111.233	4	26.3289	111.233
19790102	BUS	LAB	040	1	9	1	1	3	48.5401	-122.822	3	48.5401	-122.822	3	48.5401	-122.822
19790102	BUS	LAB	042	1	10	1	1.9	3	48.5401	-122.822	3	48.5401	-122.822	3	48.5401	-122.822
19790102	BUS	LAB	043	1	10	1	2.8									
19790102	BUSMED	PAN	043	2	5	1	2.8	4	8.95	-79.5667	4	8.95	-79.5667	4	8.95	-79.5667
19790102	BUS	USA	010	1	2	1	0	4	18.4712	-77.9188	4	8.95	-79.5667	4	8.95	-79.5667
19790102	BUS	USA	013	1	5	1	0.4	4	39.9289	116.388	1	38	-97	1	38	-97
19790102	BUS	USA	050	2	7	1	3.5	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	CAN	REF	075	2	9	2	7	1	60	-95	1	60	-95	1	60	-95
19790102	CAN	REF	192	1	5	4	-9.5	1	60	-95	1	22.25	114.167	1	60	-95
19790102	CHE	CHECOP	010	1	4	1	0	1	60	-95	1	22.25	114.167	1	60	-95
19790102	CHN	BUS	110	1	2	3	-2	1	47	8	1	47	8	1	47	8
19790102	CHNBUS	FRA	042	1	3	1	1.9	4	28.6411	111.779	4	28.6411	111.779	4	28.6411	111.779
19790102	CHN	CVL	190	1	2	4	-10	4	26.3289	111.233	4	45.6333	5.73333	4	26.3289	111.233
19790102	CHN	GOV	036	1	3	1	4	1	60	100	1	60	100	1	60	100
19790102	CHN	GOV	043	1	10	1	2.8	4	39.9289	116.388	4	39.9289	116.388	3	38.8951	-77.0364
19790102	CHNGOV	TWN	043	1	1	1	2.8									
19790102	CHN	LEG	042	1	1	1	1.9				1	23.5	121	4	36.75	111.45
19790102	CHN	LEG	043	1	4	1	2.8							4	36.75	111.45
19790102	CHN	PTY	010	1	4	1	0							4	36.75	111.45
19790102	CHN	RUS	154	2	4	4	-7.2	1	60	100	1	60	100	1	60	100
19790102	CHN	SPY	080	1	4	2	5	4	28.2	112.967	1	60	100	1	60	100
19790102	CHN	TWN	174	2	5	4	-5	4	39.9289	116.388	1	38	-97	4	39.9289	116.388
19790102	CHN	UAF	043	1	10	1	2.8	4	39.9289	116.388	1	38	-97	1	38	-97
19790102	CHN	USA	036	1	2	1	4	4	31.2809	121.111	4	42.9333	89.1667	4	42.9333	89.1667
19790102	CHN	USA	051	2	7	1	3.4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	CHN	USA	110	1	5	3	-2	4	39.9289	116.388	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	CHN	USABUS	040	1	2	1	1	4	39.9289	116.388	1	38	-97	4	39.9289	116.388
19790102	CHN	VNM	010	1	1	1	0	4	39.9289	116.388	3	38.8951	-77.0364	4	39.9289	116.388
19790102	CHN	VNM	112	2	5	3	-2	4	39.9289	116.388	4	21.0333	105.85	4	21.0333	105.85
19790102	CHN	VNM	154	3	7	4	-7.2	4	39.9289	116.388	4	21.0333	105.85	4	21.0333	105.85
19790102	CHN	VNM	192	1	1	4	-9.5	4	39.9289	116.388	4	21.0333	105.85	4	39.9289	116.388
19790102	CHN	VNM	193	1	4	4	-10	1	38	-97	1	35	105	1	35	105
19790102	CHN	ZAF	190	3	6	4	-10	4	28.7411	109.943	4	28.7411	109.943	4	28.6411	111.779
19790102	CMR	CMRGOV	111	1	2	3	-2	4	28.7411	109.943	4	28.7411	109.943	4	28.7411	109.943
19790102	COLCRM	GOV	061	2	4	2	6.4	2	42.1497	-74.9384	4	10.9639	-74.7964	2	42.1497	-74.9384
19790102	COL	USA	036	1	9	1	4	4	10.9639	-74.7964	4	10.9639	-74.7964	4	10.9639	-74.7964
19790102	COL	USA	042	4	18	1	1.9	4	10.9639	-74.7964	2	27.8333	-81.717	4	10.9639	-74.7964
19790102	COP	GOV	036	1	2	1	4	4	-0.216667	-78.5	4	-0.216667	-78.5	4	-0.216667	-78.5
19790102	COP	GOV	173	1	3	4	-5	2	40.3736	-82.7755	2	40.3736	-82.7755	2	40.3736	-82.7755
19790102	COP	GOV	190	1	9	4	-10	4	33.8758	10.8575	4	33.8758	10.8575	4	33.8758	10.8575
19790102	COP	IRN	112	1	3	3	-2	4	33.8758	10.8575	4	33.8758	10.8575	4	33.8758	10.8575
19790102	COP	IRN	180	1	3	4	-9	1	54	-2	1	54	-2	1	54	-2
19790102	COP	MIL	190	1	2	4	-10	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790102	COP	NGA	173	1	4	4	-5	4	21.1167	-101.667	4	21.1167	-101.667	4	21.1167	-101.667
19790102	COP	USA	036	1	1	1	4	1	10	8	1	10	8	1	10	8
19790102	COP	USA	043	1	2	1	2.8	2	40.3736	-82.7755	2	40.3736	-82.7755	2	40.3736	-82.7755
19790102	COP	USA	190	1	7	4	-10	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	COP	USACOP	173	1	5	4	-5	3	40.3348	-79.927	3	40.3348	-79.927	3	40.3348	-79.927
19790102	COP	USAGOV	043	1	1	1	2.8	1	10	8	1	10	8	1	10	8
19790102	COP	ZWE	041	1	4	1	1	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	COP	ZWE	100	1	4	3	-5	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790102	CRI	NIC	190	1	5	4	-10	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790102	CRM	COL	190	3	9	4	-10	4	10.9639	-74.7964	4	10.9639	-74.7964	4	10.9639	-74.7964
19790102	CRM	EDU	182	1	6	4	-9.5	2	42.1497	-74.9384	4	10.9639	-74.7964	4	10.9639	-74.7964
19790102	CRM	ZWE	182	1	4	4	-9.5	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790102	CUB	CHN	112	1	2	3	-2	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790102	CUB	CZE	046	1	8	1	7				1	35	105	1	35	105
19790102	CUBGOV	CHN	112	1	5	3	-2	1	21.5	-80	4	50.0833	14.4667	4	50.0833	14.4667
19790102	CUBGOVMIL	USA	111	1	5	3	-2				1	35	105	1	35	105
19790102	CUB	USA	043	1	3	1	2.8	1	38	-97	1	38	-97	1	38	-97
19790102	CUB	USA	111	2	4	3	-2	1	38	-97				1	38	-97
19790102	CVLGOV	USA	036	2	3	1	4	2	43.3504	-84.5603	2	43.3504	-84.5603	2	43.3504	-84.5603
19790102	CVL	IRN	010	1	2	1	0	3	42.3753	-85.7078	3	42.3753	-85.7078	3	42.3753	-85.7078
19790102	CVL	IRN	050	1	2	1	3.5	2	35.6411	-79.8431	4	35.75	51.5148	4	35.75	51.5148
19790102	CVL	IRN	110	1	2	3	-2	2	35.6411	-79.8431	4	35.75	51.5148	1	39	35
19790102	CVL	JUD	173	3	9	4	-5	2	42.1497	-74.9384	2	41.5834	-72.7622	2	41.5834	-72.7622
19790102	CVL	REL	051	1	4	1	3.4	2	41.5834	-72.7622	2	41.5834	-72.7622	2	41.5834	-72.7622
19790102	CVL	UZB	042	1	7	1	1.9	4	35.1844	52.4553	4	35.1844	52.4553	4	35.1844	52.4553
19790102	CZE	CUB	017	3	10	1	0	4	50.0833	14.4667	4	50.0833	14.4667	4	50.0833	14.4667
19790102	CZE	CUB	046	2	8	1	7	1	21.5	-80	4	50.0833	14.4667	4	50.0833	14.4667
19790102	DEUCVL	TUN	042	1	3	1	1.9	1	21.5	-80	4	50.0833	14.4667	1	21.5	-80
19790102	DEUCVL	USA	030	1	2	1	4	4	32.8925	13.18	4	32.8925	13.18	4	32.8925	13.18
19790102	DEU	GOV	057	1	4	1	8	1	51	9	3	34.0736	-118.4	1	51	9
19790102	DEU	KHM	033	1	4	1	5.2	4	52.5167	13.4	4	52.5167	13.4	4	52.5167	13.4
19790102	DEU	KHM	060	1	4	2	6	4	52.5167	13.4	4	52.5167	13.4	4	52.5167	13.4
19790102	DEU	KHMELI	051	1	4	1	3.4	4	52.5167	13.4	4	52.5167	13.4	4	52.5167	13.4
19790102	DEU	TUN	042	3	4	1	1.9	4	33.8758	10.8575	4	32.8925	13.18	4	33.8758	10.8575
19790102	DEU	TUN	043	2	2	1	2.8	1	51	9	4	36.8028	10.1797	4	33.8758	10.8575
19790102	DEU	USA	030	2	2	1	4	1	51	9	3	34.0736	-118.4	1	51	9
19790102	ECU	CRM	112	2	9	3	-2	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790102	ECU	CRM	173	2	9	4	-5	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790102	EDU	CVL	020	1	7	1	3	4	-0.216667	-78.5	4	-0.216667	-78.5	4	-0.216667	-78.5
19790102	EDU	GOV	180	1	9	4	-9	4	68.85	134.267	4	68.85	134.267	4	68.85	134.267
19790102	EGY	ARE	043	3	8	1	2.8	4	30.05	31.25	2	44.6074	-69.3977	4	24.4667	54.3667
19790102	EGY	EGYGOV	040	2	9	1	1	1	38	-97	1	38	-97	1	38	-97
19790102	EGY	EGYGOV	043	2	3	1	2.8	4	29.9667	31.25	4	29.9667	31.25	4	29.9667	31.25
19790102	EGY	EGYHLH	043	1	6	1	2.8	1	1	32	4	29.9667	31.25	1	1	32
19790102	EGY	GOV	043	2	13	1	2.8	4	29.9667	31.25	1	1	32	1	1	32
19790102	EGY	GOV	051	2	4	1	3.4	4	29.9667	31.25	4	29.9667	31.25	4	29.9667	31.25
19790102	EGYGOV	EGY	010	1	5	1	0	4	29.9667	31.25	4	31.2237	34.2084	4	31.2237	34.2084
19790102	EGYGOV	EGY	013	2	4	1	0.4	1	27	30	1	27	30	1	27	30
19790102	EGYGOV	EGY	040	2	9	1	1	1	38	-97	1	38	-97	1	38	-97
19790102	EGYGOV	EGY	042	2	3	1	1.9	4	29.9667	31.25	4	29.9667	31.25	4	29.9667	31.25
19790102	EGYGOV	UGA	042	1	2	1	1.9	4	29.9667	31.25	1	1	32	1	1	32
19790102	EGY	HLH	043	1	2	1	2.8	4	29.9667	31.25	1	1	32	4	29.9667	31.25
19790102	EGYHLH	EGY	042	1	6	1	1.9	4	29.9667	31.25	4	29.9667	31.25	4	29.9667	31.25
19790102	ESP	BGR	042	1	7	1	1.9	4	29.9667	31.25	4	29.9667	31.25	4	29.9667	31.25
19790102	ESP	MIL	042	1	2	1	1.9	1	40	-4	1	40	-4	1	40	-4
19790102	ESP	MILGOV	190	1	2	4	-10	1	40	-4	1	40	-4	1	40	-4
19790102	ETH	ERI	012	1	2	1	-0.4	1	40	-4	1	40	-4	1	40	-4
19790102	ETH	ISRGOV	111	2	10	3	-2	4	32.0667	34.7667	1	8	38	1	8	38
19790102	EUR	USA	020	1	7	1	3	4	32.0667	34.7667	4	32.0667	34.7667	1	8	38
19790102	FRA	BUS	043	1	4	1	2.8	3	34.0522	-118.244	3	34.0522	-118.244	3	34.0522	-118.244
19790102	FRA	CHNBUS	043	1	3	1	2.8	4	45.6333	5.73333	4	26.3289	111.233	4	26.3289	111.233
19790102	FRA	IRN	042	2	5	1	1.9	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	FRA	USA	030	2	3	1	4	4	48.8155	1.86204	4	37.4727	49.4622	4	37.4727	49.4622
19790102	FRA	USA	037	3	3	1	5	4	48.8155	1.86204	3	38.8951	-77.0364	4	48.8155	1.86204
19790102	GBR	AFR	042	3	6	1	1.9	1	54	-2	4	-22.6523	30.0466	4	-22.6523	30.0466
19790102	GBR	CAN	073	1	4	2	7.4	4	-22.6523	30.0466	4	-22.6523	30.0466	4	-22.6523	30.0466
19790102	GBR	DEUCVL	030	2	3	1	4	3	34.0736	-118.4	1	54	-2	1	51	9
19790102	GBR	GOV	042	1	1	1	1.9	1	54	-2	1	51	9	1	51	9
19790102	GBR	GOV	172	2	4	4	-5	1	54	-2	1	22.25	114.167	1	22.25	114.167
19790102	GBR	IRN	042	2	2	1	1.9	4	31.1703	50.4622	4	31.1703	50.4622	4	31.1703	50.4622
19790102	GBR	IRN	145	2	8	3	-7.5	1	54	-2	1	54	-2	1	54	-2
19790102	GBR	USAEDU	043	1	5	1	2.8	1	54	-2	4	27.3277	60.7504	4	27.3277	60.7504
19790102	GOV	AFR	040	2	8	1	1	1	1	32	4	29.9667	31.25	4	29.9667	31.25
19790102	GOV	AFR	051	1	1	1	3.4	1	1	32	1	1	32	1	1	32
19790102	GOV	CHN	036	1	3	1	4	1	60	100	4	-15.4167	28.2833	4	-15.4167	28.2833
19790102	GOV	CHN	042	1	10	1	1.9	4	39.9289	116.388	4	39.9289	116.388	3	38.8951	-77.0364
19790102	GOV	CHN	051	2	7	1	3.4	4	39.9289	116.388	1	23.5	121	3	38.8951	-77.0364
19790102	GOV	CHN	054	1	9	1	6	4	39.9289	116.388	1	23.5	121	1	23.5	121
19790102	GOV	CHN	080	2	7	2	5	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	GOV	CHN	112	1	2	3	-2	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790102	GOV	COP	036	1	2	1	4				1	35	105	1	35	105
19790102	GOV	CUBGOV	051	1	10	1	3.4	2	40.3736	-82.7755	2	40.3736	-82.7755	2	40.3736	-82.7755
19790102	GOV	CVL	010	3	4	1	0	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	GOV	DEU	057	1	4	1	8	2	18.2766	-66.335	2	18.2766	-66.335	2	18.2766	-66.335
19790102	GOV	EDU	173	1	9	4	-5	4	52.5167	13.4	4	52.5167	13.4	4	52.5167	13.4
19790102	GOV	EGY	042	2	13	1	1.9	1	1	32	4	29.9667	31.25	1	1	32
19790102	GOV	ESP	017	1	4	1	0	4	29.9667	31.25	4	29.9667	31.25	4	29.9667	31.25
19790102	GOV	GBR	043	1	1	1	2.8	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790102	GOV	GBR	172	2	4	4	-5	1	22.25	114.167	1	54	-2	1	22.25	114.167
19790102	GOV	IRN	013	1	7	1	0.4	1	22.25	114.167	1	54	-2	1	54	-2
19790102	GOV	IRN	060	1	1	2	6	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	GOV	IRN	0874	1	2	2	10	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	GOV	IRN	111	1	4	3	-2	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	GOV	KHM	033	1	6	1	5.2	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	GOV	KHM	057	1	6	1	8	4	52.5167	13.4	4	52.5167	13.4	4	52.5167	13.4
19790102	GOV	KHM	060	1	6	2	6	4	52.5167	13.4	4	52.5167	13.4	4	52.5167	13.4
19790102	GOV	LAB	173	1	4	4	-5	4	52.5167	13.4	4	52.5167	13.4	4	52.5167	13.4
19790102	GOV	LEG	010	2	19	1	0	1	46	25	1	46	25	1	46	25
19790102	GOV	LEG	020	1	10	1	3	1	46	25	1	46	25	1	46	25
19790102	GOV	LKA	042	3	17	1	1.9	1	7	81	1	7	81	1	10	49
19790102	GOV	MIL	016	1	10	1	-2	1	7	81	1	7	81	1	10	49
19790102	GOV	MIL	017	1	5	1	0	4	13.5795	44.0209	4	13.5795	44.0209	4	13.5795	44.0209
19790102	GOV	MIL	111	1	9	3	-2	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790102	GOVMIL	IRN	193	2	10	4	-10	1	54	-2	1	54	-2	1	54	-2
19790102	GOV	OPP	060	1	3	2	6	1	54	-2	1	54	-2	4	27.3277	60.7504
19790102	GOV	OPP	174	1	10	4	-5	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	GOV	ROU	010	2	8	1	0	1	46	25	1	46	25	1	46	25
19790102	GOV	RUS	036	1	6	1	4	1	46	25	1	46	25	1	46	25
19790102	GOV	TUN	173	1	2	4	-5	4	21.0333	105.85	4	62.4333	115.783	4	21.0333	105.85
19790102	GOV	TZA	017	1	1	1	0	4	33.8758	10.8575	4	33.8758	10.8575	4	33.8758	10.8575
19790102	GOV	UGA	042	1	6	1	1.9	5	-2	31.5	5	-2	31.5	5	-2	31.5
19790102	GOV	UGA	043	1	2	1	2.8	1	1	32	1	1	32	1	1	32
19790102	GOV	USA	026	1	4	1	4	1	1	32	1	1	32	4	29.9667	31.25
19790102	GOV	USA	042	1	9	1	1.9	2	39.0724	-76.7902	2	39.0724	-76.7902	2	39.0724	-76.7902
19790102	GOV	USA	043	2	9	1	2.8	2	39.0724	-76.7902	2	39.0724	-76.7902	2	39.0724	-76.7902
19790102	GOV	USA	114	1	1	3	-2	1	38	-97	1	38	-97	1	38	-97
19790102	GOV	USAGOV	114	3	3	3	-2	3	38.8951	-77.0364	3	29.7633	-95.3633	3	29.7633	-95.3633
19790102	GOV	VNM	036	1	2	1	4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	GOV	YEM	051	1	2	1	3.4	4	21.0333	105.85	4	21.0333	105.85	4	21.0333	105.85
19790102	GUYJUD	USA	173	1	5	4	-5	4	13.5795	44.0209	4	13.5795	44.0209	4	13.5795	44.0209
19790102	GUY	USA	173	1	4	4	-5	4	7.73333	-59.8833	4	7.73333	-59.8833	4	7.73333	-59.8833
19790102	GUY	USA	190	2	7	4	-10	1	38	-97	1	38	-97	1	38	-97
19790102	GUY	USA	193	1	4	4	-10	4	7.73333	-59.8833	1	38	-97	4	7.73333	-59.8833
19790102	HLH	EGY	042	1	2	1	1.9	4	7.73333	-59.8833	1	38	-97	1	38	-97
19790102	IGOSEAASN	LKA	043	2	19	1	2.8	1	7	81	1	7	81	1	7	81
19790102	IGOSEAASN	SOM	043	2	19	1	2.8	1	7	81	1	10	49	1	7	81
19790102	IGOUNO	CHNCVL	060	1	7	2	6	1	7	81	1	10	49	1	7	81
19790102	IGOUNOGOV	KHM	111	2	5	3	-2	1	15	100	2	42.1497	-74.9384	3	38.8951	-77.0364
19790102	IGOWSTNAT	EUR	130	3	10	3	-4.4	1	35	105	1	35	105	1	35	105
19790102	IRN	FRA	010	2	2	1	0	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	IRN	FRA	043	2	5	1	2.8	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	IRN	GBR	043	2	2	1	2.8	4	31.1703	50.4622	4	31.1703	50.4622	4	31.1703	50.4622
19790102	IRN	GOV	010	3	6	1	0	4	35.75	51.5148	4	29.6036	52.5388	4	29.6036	52.5388
19790102	IRN	GOV	011	1	3	1	-0.1	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	IRN	GOV	141	1	9	3	-6.5	4	31.3203	48.6693	4	31.3203	48.6693	4	31.3203	48.6693
19790102	IRNGOV	IRN	0874	1	2	2	10	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790102	IRN	GOVMIL	0831	1	4	2	5	1	27	30	1	38	-97	1	32	-5
19790102	IRN	IRNGOV	182	2	3	4	-9.5	4	37.4727	49.4622	4	37.4727	49.4622	3	34.0522	-118.244
19790102	IRN	IRNLEG	090	1	2	2	-2	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790102	IRN	LEG	050	1	4	1	3.5	4	36.297	59.6062	4	36.297	59.6062	4	36.297	59.6062
19790102	IRNLEG	GOV	020	1	3	1	3	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790102	IRNLEG	IRN	090	1	5	2	-2	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	IRN	MOS	010	1	7	1	0	4	36.297	59.6062	4	36.297	59.6062	4	36.297	59.6062
19790102	IRN	MOS	193	1	7	4	-10	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790102	IRN	MOSSHIREL	051	1	2	1	3.4	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790102	IRN	USA	016	1	4	1	-2	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790102	IRN	USA	040	1	6	1	1	4	35.75	51.5148	1	38	-97	1	38	-97
19790102	IRN	USA	046	2	4	1	7	4	35.75	51.5148	3	38.8951	-77.0364	3	38.8951	-77.0364
19790102	IRN	USA	051	2	2	1	3.4	1	33	44	1	30	70	1	30	70
19790102	IRN	USAELI	043	1	10	1	2.8	4	48.8155	1.86204	4	48.8155	1.86204	4	48.8155	1.86204
19790102	IRQGOV	IRQ	042	2	7	1	1.9	4	27.3277	60.7504	1	33	44	1	33	44
19790102	IRQGOV	IRQ	046	2	2	1	7	4	33.3386	44.3939	1	35	38	4	33.3386	44.3939
19790102	IRQGOV	SYR	046	2	2	1	7	4	33.3386	44.3939	1	35	38	4	33.3386	44.3939
19790102	IRQGOV	SYR	057	2	3	1	8	1	35	38	1	35	38	4	33.3386	44.3939
19790102	IRQGOV	SYRGOV	046	1	3	1	7	4	33.3386	44.3939	1	35	38	4	33.3386	44.3939
19790102	IRQ	IRQGOV	043	2	7	1	2.8	1	33	44	4	27.3277	60.7504	1	33	44
19790102	IRQ	IRQGOV	046	2	2	1	7	1	35	38	4	33.3386	44.3939	4	33.3386	44.3939
19790102	IRQ	SYR	057	2	12	1	8	4	33.3386	44.3939	4	33.3386	44.3939	4	33.3386	44.3939
19790102	IRQ	SYRGOV	046	1	3	1	7	4	33.3386	44.3939	1	35	38	4	33.3386	44.3939
19790102	JPN	CHN	050	3	8	1	3.5	4	28.6411	111.779	4	28.6411	111.779	4	28.6411	111.779
19790102	JUD	LEG	050	1	5	1	3.5	1	36	138	4	37.7575	119.076	1	36	138
19790102	JUD	UAF	030	1	5	1	4	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790102	JUD	USA	040	1	5	1	1									
19790102	JUD	USA	1014	1	4	3	-5	2	18.2766	-66.335	2	18.2766	-66.335	2	18.2766	-66.335
19790102	JUD	USA	1044	1	1	3	-5	1	38	-97	1	38	-97	1	38	-97
19790102	JUD	USA	193	1	4	4	-10	2	18.2766	-66.335	2	18.2766	-66.335	2	18.2766	-66.335
19790102	JUD	USAPRI	040	1	1	1	1	1	38	-97	1	38	-97	1	38	-97
